DateTime,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker buy base asset volume,Taker buy quote asset volume
1699024740000,114.36000000,114.55000000,113.93000000,114.48000000,643.42000000,1699024799999,73422.63030000,216,157.02000000,17951.06160000
1699024800000,114.44000000,115.44000000,114.44000000,115.28000000,568.85000000,1699024859999,65412.57020000,362,424.74000000,48854.06410000
1699024860000,115.31000000,115.90000000,115.11000000,115.86000000,808.95000000,1699024919999,93444.41500000,385,402.90000000,46549.72680000
1699024920000,115.90000000,116.26000000,115.71000000,116.23000000,906.68000000,1699024979999,105126.84210000,535,469.54000000,54453.52230000
1699024980000,116.15000000,116.80000000,115.95000000,116.67000000,896.77000000,1699025039999,104352.64390000,488,612.98000000,71349.73570000
1699025040000,116.70000000,116.83000000,115.97000000,116.05000000,682.36000000,1699025099999,79531.36060000,291,203.69000000,23734.49850000
1699025100000,116.11000000,116.24000000,115.81000000,116.03000000,486.19000000,1699025159999,56395.22320000,252,309.40000000,35891.50000000
1699025160000,116.03000000,116.41000000,115.91000000,115.93000000,350.13000000,1699025219999,40682.23520000,183,288.63000000,33538.25510000
1699025220000,115.95000000,116.04000000,115.66000000,115.76000000,161.18000000,1699025279999,18684.67890000,75,79.39000000,9205.12030000
1699025280000,115.82000000,115.90000000,115.35000000,115.70000000,252.80000000,1699025339999,29214.12000000,228,102.54000000,11850.22970000
1699025340000,115.68000000,115.83000000,115.43000000,115.73000000,167.47000000,1699025399999,19361.85950000,144,95.25000000,11015.72690000
1699025400000,115.69000000,116.20000000,115.60000000,116.19000000,293.49000000,1699025459999,33990.91930000,318,126.39000000,14641.66930000
1699025460000,116.18000000,116.21000000,115.00000000,115.13000000,333.71000000,1699025519999,38533.34060000,233,82.95000000,9590.27520000
1699025520000,115.10000000,115.10000000,114.45000000,115.02000000,357.75000000,1699025579999,41081.76540000,283,196.89000000,22615.77660000
1699025580000,115.02000000,115.52000000,114.80000000,115.50000000,308.88000000,1699025639999,35528.83810000,269,257.27000000,29592.26300000
1699025640000,115.50000000,115.52000000,115.11000000,115.46000000,173.47000000,1699025699999,20003.25140000,240,97.59000000,11253.50540000
1699025700000,115.45000000,115.74000000,115.23000000,115.74000000,205.23000000,1699025759999,23691.16280000,243,119.91000000,13845.35010000
1699025760000,115.74000000,115.97000000,115.40000000,115.88000000,264.13000000,1699025819999,30566.00580000,187,148.62000000,17189.04400000
1699025820000,115.89000000,115.97000000,115.62000000,115.62000000,194.64000000,1699025879999,22548.29110000,92,62.63000000,7253.58370000
1699025880000,115.65000000,116.22000000,115.65000000,115.83000000,344.38000000,1699025939999,39930.97500000,206,224.56000000,26035.14030000
1699025940000,115.84000000,115.94000000,115.36000000,115.57000000,198.64000000,1699025999999,22963.26780000,251,99.42000000,11495.87740000
1699026000000,115.57000000,116.18000000,115.57000000,116.01000000,438.82000000,1699026059999,50878.88970000,243,284.85000000,33046.37020000
1699026060000,116.03000000,116.50000000,115.71000000,115.93000000,1122.27000000,1699026119999,130378.21730000,356,562.32000000,65366.81270000
1699026120000,115.93000000,116.22000000,115.43000000,115.64000000,456.49000000,1699026179999,52830.73370000,209,242.86000000,28126.18920000
1699026180000,115.64000000,115.91000000,115.31000000,115.36000000,450.02000000,1699026239999,52032.84280000,214,292.13000000,33784.61640000
1699026240000,115.38000000,115.45000000,114.88000000,115.15000000,772.84000000,1699026299999,88966.68140000,317,523.98000000,60328.59970000
1699026300000,115.15000000,115.15000000,114.86000000,115.05000000,299.23000000,1699026359999,34420.87800000,100,222.90000000,25641.92520000
1699026360000,115.05000000,115.05000000,114.62000000,114.75000000,169.32000000,1699026419999,19440.78820000,116,81.33000000,9337.00150000
1699026420000,114.77000000,114.86000000,114.47000000,114.74000000,66.11000000,1699026479999,7579.45250000,95,24.21000000,2776.81320000
1699026480000,114.76000000,115.23000000,114.22000000,114.22000000,416.04000000,1699026539999,47771.21690000,260,263.98000000,30343.06920000
1699026540000,114.23000000,114.47000000,113.91000000,114.37000000,372.16000000,1699026599999,42458.98310000,302,103.46000000,11822.53060000
1699026600000,114.28000000,114.28000000,113.90000000,114.06000000,154.42000000,1699026659999,17622.49820000,111,37.31000000,4259.01030000
1699026660000,114.07000000,114.35000000,113.88000000,114.35000000,434.73000000,1699026719999,49580.88960000,124,257.81000000,29409.75290000
1699026720000,114.33000000,114.33000000,113.76000000,114.04000000,277.00000000,1699026779999,31559.26610000,115,141.46000000,16119.94070000
1699026780000,114.07000000,114.61000000,113.94000000,114.59000000,566.28000000,1699026839999,64728.53830000,340,322.66000000,36891.33290000
1699026840000,114.60000000,114.94000000,114.33000000,114.65000000,706.50000000,1699026899999,80979.28340000,312,381.68000000,43765.27390000
1699026900000,114.70000000,114.98000000,114.64000000,114.75000000,94.56000000,1699026959999,10852.54560000,107,48.29000000,5544.96250000
1699026960000,114.71000000,114.90000000,114.33000000,114.82000000,249.53000000,1699027019999,28606.48200000,140,148.23000000,16995.81810000
1699027020000,114.92000000,115.05000000,114.52000000,114.56000000,112.63000000,1699027079999,12936.74050000,113,50.16000000,5766.82330000
1699027080000,114.54000000,114.58000000,113.96000000,114.20000000,355.06000000,1699027139999,40546.56280000,161,72.12000000,8236.07200000
1699027140000,114.35000000,114.51000000,114.05000000,114.17000000,147.13000000,1699027199999,16802.64000000,109,79.62000000,9097.13310000
1699027200000,114.23000000,114.40000000,113.85000000,113.85000000,205.19000000,1699027259999,23434.32380000,117,129.90000000,14845.63340000
1699027260000,114.02000000,114.56000000,113.62000000,114.36000000,347.94000000,1699027319999,39651.98680000,222,180.49000000,20574.18860000
1699027320000,114.30000000,114.30000000,113.41000000,113.81000000,796.77000000,1699027379999,90696.61120000,528,311.69000000,35467.25770000
1699027380000,113.83000000,114.31000000,113.59000000,114.21000000,471.72000000,1699027439999,53731.64830000,379,252.21000000,28766.35980000
1699027440000,114.25000000,114.29000000,113.78000000,114.00000000,91.12000000,1699027499999,10394.46010000,111,64.31000000,7339.23500000
1699027500000,113.94000000,113.98000000,113.50000000,113.53000000,192.93000000,1699027559999,21958.62180000,242,88.93000000,10123.75260000
1699027560000,113.50000000,114.00000000,112.98000000,114.00000000,949.90000000,1699027619999,107754.43040000,653,451.94000000,51303.00550000
1699027620000,114.00000000,114.00000000,113.60000000,113.74000000,260.93000000,1699027679999,29688.39260000,242,78.87000000,8978.90540000
1699027680000,113.73000000,113.90000000,113.31000000,113.63000000,295.66000000,1699027739999,33594.57260000,316,164.51000000,18700.58060000
1699027740000,113.70000000,113.70000000,112.98000000,113.32000000,645.40000000,1699027799999,73099.48720000,385,457.15000000,51787.25040000
1699027800000,113.35000000,113.95000000,113.26000000,113.89000000,146.48000000,1699027859999,16635.78620000,222,105.55000000,11984.23990000
1699027860000,113.86000000,114.00000000,113.62000000,113.84000000,102.07000000,1699027919999,11620.02030000,150,54.51000000,6207.38300000
1699027920000,113.80000000,113.90000000,113.10000000,113.17000000,324.13000000,1699027979999,36779.34480000,189,120.64000000,13715.95160000
1699027980000,113.22000000,113.27000000,112.00000000,112.27000000,2984.51000000,1699028039999,334943.94510000,931,943.71000000,106012.01860000
1699028040000,112.26000000,112.56000000,111.20000000,112.06000000,2515.73000000,1699028099999,281345.27070000,893,1015.10000000,113661.45450000
1699028100000,112.06000000,112.07000000,111.47000000,111.80000000,237.97000000,1699028159999,26586.98960000,209,111.94000000,12513.37470000
1699028160000,111.77000000,112.31000000,111.77000000,112.13000000,145.71000000,1699028219999,16330.10200000,119,101.59000000,11384.34120000
1699028220000,112.11000000,112.75000000,112.11000000,112.50000000,556.13000000,1699028279999,62553.66080000,249,420.03000000,47253.67970000
1699028280000,112.46000000,112.75000000,112.25000000,112.34000000,169.43000000,1699028339999,19059.58110000,142,68.48000000,7704.66080000
1699028340000,112.32000000,112.53000000,111.86000000,112.00000000,368.32000000,1699028399999,41354.26800000,197,245.10000000,27533.12760000
1699028400000,111.96000000,112.04000000,111.10000000,111.23000000,739.23000000,1699028459999,82425.16430000,552,237.25000000,26475.85650000
1699028460000,111.12000000,111.38000000,110.31000000,110.34000000,2304.20000000,1699028519999,255211.77470000,1125,1676.10000000,185657.88030000
1699028520000,110.34000000,110.73000000,109.42000000,109.77000000,2485.65000000,1699028579999,273922.29310000,1144,1359.85000000,150085.87940000
1699028580000,109.75000000,109.94000000,108.69000000,109.02000000,2349.21000000,1699028639999,256766.65730000,738,1506.79000000,164631.73660000
1699028640000,108.98000000,109.26000000,107.01000000,107.60000000,3428.50000000,1699028699999,369349.23300000,1499,1702.56000000,183302.24050000
1699028700000,107.59000000,108.75000000,107.52000000,107.78000000,1016.93000000,1699028759999,109955.71920000,515,565.29000000,61143.14390000
1699028760000,107.83000000,108.65000000,107.69000000,108.59000000,2018.60000000,1699028819999,218343.30160000,535,1729.45000000,187071.67250000
1699028820000,108.64000000,108.72000000,107.82000000,108.21000000,672.22000000,1699028879999,72794.75680000,300,402.12000000,43538.83170000
1699028880000,108.30000000,109.24000000,108.08000000,108.92000000,2357.28000000,1699028939999,256781.55260000,544,825.68000000,89884.53890000
1699028940000,108.90000000,109.07000000,108.33000000,108.64000000,361.24000000,1699028999999,39287.22630000,263,180.74000000,19666.80640000
1699029000000,108.59000000,109.69000000,108.44000000,109.12000000,396.20000000,1699029059999,43236.15470000,270,245.42000000,26765.99040000
1699029060000,109.13000000,109.46000000,108.94000000,109.03000000,283.71000000,1699029119999,30997.32290000,148,152.62000000,16674.82560000
1699029120000,109.06000000,109.39000000,108.77000000,108.78000000,266.94000000,1699029179999,29135.86330000,123,172.97000000,18884.98830000
1699029180000,108.77000000,109.05000000,108.65000000,108.91000000,155.31000000,1699029239999,16903.64390000,135,93.93000000,10222.56940000
1699029240000,109.06000000,109.36000000,109.00000000,109.14000000,110.48000000,1699029299999,12061.01370000,158,43.79000000,4780.14360000
1699029300000,109.18000000,109.59000000,109.10000000,109.59000000,197.31000000,1699029359999,21586.99340000,197,125.41000000,13726.79260000
1699029360000,109.60000000,109.72000000,109.07000000,109.10000000,667.05000000,1699029419999,72917.54170000,238,203.53000000,22249.86240000
1699029420000,109.15000000,109.20000000,108.85000000,109.20000000,135.60000000,1699029479999,14783.55150000,152,82.80000000,9029.88540000
1699029480000,109.14000000,109.21000000,108.78000000,108.90000000,182.28000000,1699029539999,19851.90300000,152,45.26000000,4934.08350000
1699029540000,108.89000000,109.50000000,108.78000000,109.50000000,212.61000000,1699029599999,23198.22920000,189,101.80000000,11115.17560000
1699029600000,109.50000000,109.50000000,108.30000000,108.49000000,630.47000000,1699029659999,68698.61400000,423,236.16000000,25723.18740000
1699029660000,108.50000000,108.94000000,107.94000000,108.90000000,1697.10000000,1699029719999,183490.82060000,542,1361.31000000,147186.91040000
1699029720000,108.85000000,109.00000000,108.26000000,108.48000000,372.65000000,1699029779999,40458.00590000,204,80.72000000,8764.73480000
1699029780000,108.64000000,108.77000000,107.93000000,108.63000000,526.39000000,1699029839999,56957.62850000,256,291.15000000,31505.40370000
1699029840000,108.54000000,108.83000000,108.45000000,108.59000000,305.71000000,1699029899999,33215.18890000,198,150.42000000,16342.75060000
1699029900000,108.55000000,108.64000000,108.16000000,108.50000000,349.80000000,1699029959999,37913.55560000,280,184.42000000,19994.21370000
1699029960000,108.55000000,109.30000000,108.55000000,108.67000000,469.31000000,1699030019999,51117.02170000,274,283.54000000,30880.54420000
1699030020000,108.66000000,108.94000000,108.60000000,108.82000000,104.07000000,1699030079999,11317.64880000,80,67.48000000,7340.78070000
1699030080000,108.83000000,108.95000000,108.69000000,108.75000000,90.63000000,1699030139999,9861.89270000,55,54.69000000,5950.91410000
1699030140000,108.74000000,108.77000000,108.35000000,108.72000000,178.13000000,1699030199999,19342.55520000,141,56.93000000,6183.95630000
1699030200000,108.76000000,108.95000000,108.69000000,108.89000000,452.90000000,1699030259999,49257.98830000,96,258.22000000,28086.64900000
1699030260000,108.88000000,109.22000000,108.83000000,109.15000000,246.99000000,1699030319999,26932.28050000,107,189.34000000,20645.16210000
1699030320000,109.15000000,109.19000000,108.87000000,108.87000000,432.24000000,1699030379999,47118.93200000,127,41.62000000,4540.49700000
1699030380000,108.85000000,109.22000000,108.68000000,108.70000000,157.94000000,1699030439999,17200.56300000,116,63.01000000,6863.12740000
1699030440000,108.70000000,108.91000000,108.68000000,108.74000000,61.17000000,1699030499999,6656.17120000,67,31.09000000,3384.10920000
1699030500000,108.73000000,108.79000000,108.06000000,108.79000000,313.50000000,1699030559999,33966.56330000,288,125.09000000,13556.79930000
1699030560000,108.74000000,109.09000000,108.66000000,109.05000000,113.61000000,1699030619999,12364.77460000,148,83.38000000,9075.79350000
1699030620000,109.07000000,109.26000000,108.61000000,108.61000000,148.51000000,1699030679999,16192.14380000,170,67.01000000,7309.34800000
1699030680000,108.62000000,108.97000000,108.61000000,108.77000000,130.11000000,1699030739999,14149.81300000,129,58.58000000,6373.44000000
1699030740000,108.76000000,108.93000000,108.46000000,108.62000000,456.39000000,1699030799999,49603.66250000,175,142.96000000,15540.96600000
1699030800000,108.54000000,108.71000000,108.32000000,108.71000000,354.00000000,1699030859999,38412.34540000,203,260.24000000,28244.88580000
1699030860000,108.75000000,109.19000000,108.75000000,109.19000000,189.88000000,1699030919999,20706.90190000,200,143.79000000,15683.92370000
1699030920000,109.19000000,109.40000000,108.76000000,109.08000000,429.68000000,1699030979999,46895.55550000,270,261.97000000,28589.80490000
1699030980000,109.09000000,109.17000000,108.65000000,108.69000000,187.86000000,1699031039999,20445.15260000,72,103.44000000,11257.49430000
1699031040000,108.71000000,108.78000000,108.21000000,108.32000000,130.07000000,1699031099999,14105.95020000,123,29.96000000,3252.66160000
1699031100000,108.23000000,108.76000000,108.17000000,108.75000000,434.12000000,1699031159999,47041.98570000,256,257.07000000,27856.37350000
1699031160000,108.66000000,109.00000000,108.14000000,108.25000000,349.55000000,1699031219999,37980.12310000,148,173.42000000,18861.64140000
1699031220000,108.20000000,108.59000000,108.15000000,108.58000000,287.68000000,1699031279999,31156.06390000,125,134.83000000,14609.50150000
1699031280000,108.60000000,108.79000000,108.52000000,108.64000000,209.96000000,1699031339999,22820.28570000,115,132.62000000,14414.92980000
1699031340000,108.75000000,108.78000000,108.24000000,108.25000000,294.84000000,1699031399999,32010.72710000,133,114.44000000,12434.91840000
1699031400000,108.28000000,108.60000000,108.18000000,108.60000000,283.11000000,1699031459999,30678.81390000,189,173.80000000,18836.15140000
1699031460000,108.61000000,108.76000000,108.55000000,108.71000000,287.60000000,1699031519999,31252.93190000,183,164.86000000,17920.24080000
1699031520000,108.71000000,108.95000000,108.63000000,108.81000000,187.35000000,1699031579999,20380.92380000,100,78.36000000,8529.16800000
1699031580000,108.86000000,109.00000000,108.64000000,108.68000000,403.65000000,1699031639999,43948.21390000,144,134.60000000,14661.78120000
1699031640000,108.66000000,108.84000000,108.66000000,108.71000000,177.67000000,1699031699999,19325.54990000,48,155.41000000,16904.47870000
1699031700000,108.72000000,108.93000000,108.61000000,108.75000000,218.09000000,1699031759999,23729.11170000,80,175.60000000,19107.03930000
1699031760000,108.72000000,108.87000000,108.48000000,108.53000000,215.00000000,1699031819999,23350.91210000,120,169.69000000,18430.36420000
1699031820000,108.53000000,108.53000000,108.12000000,108.33000000,759.67000000,1699031879999,82328.47310000,329,399.74000000,43341.27290000
1699031880000,108.33000000,108.40000000,108.29000000,108.32000000,37.76000000,1699031939999,4091.20070000,30,17.47000000,1893.14030000
1699031940000,108.32000000,108.50000000,107.81000000,108.23000000,361.87000000,1699031999999,39089.86640000,203,97.98000000,10583.79820000
1699032000000,108.11000000,108.37000000,108.04000000,108.34000000,82.77000000,1699032059999,8955.70900000,131,42.30000000,4577.10230000
1699032060000,108.30000000,108.41000000,107.95000000,108.13000000,116.16000000,1699032119999,12569.28220000,74,51.27000000,5551.65640000
1699032120000,108.17000000,108.29000000,107.90000000,108.04000000,133.23000000,1699032179999,14388.59420000,79,90.95000000,9821.18900000
1699032180000,107.98000000,108.30000000,107.85000000,108.28000000,302.60000000,1699032239999,32694.06700000,113,256.43000000,27705.49700000
1699032240000,108.14000000,108.15000000,107.95000000,108.11000000,130.08000000,1699032299999,14052.59710000,137,85.55000000,9243.88480000
1699032300000,108.09000000,108.45000000,108.07000000,108.41000000,146.33000000,1699032359999,15832.71420000,115,71.59000000,7749.59600000
1699032360000,108.32000000,108.38000000,107.80000000,107.95000000,159.97000000,1699032419999,17275.02610000,87,27.91000000,3013.82950000
1699032420000,107.96000000,107.96000000,107.60000000,107.77000000,145.44000000,1699032479999,15665.59370000,175,57.70000000,6214.72570000
1699032480000,107.71000000,107.82000000,107.58000000,107.75000000,86.80000000,1699032539999,9349.57320000,97,53.02000000,5712.92720000
1699032540000,107.63000000,108.57000000,107.63000000,108.40000000,279.65000000,1699032599999,30240.88840000,195,231.76000000,25057.69950000
1699032600000,108.40000000,108.92000000,108.15000000,108.37000000,705.02000000,1699032659999,76537.00280000,537,344.79000000,37430.04500000
1699032660000,108.29000000,108.37000000,107.91000000,108.10000000,267.61000000,1699032719999,28905.63250000,78,171.35000000,18503.90180000
1699032720000,108.11000000,108.12000000,107.74000000,107.90000000,299.08000000,1699032779999,32289.92770000,110,32.20000000,3473.99180000
1699032780000,107.89000000,107.98000000,107.55000000,107.55000000,123.09000000,1699032839999,13259.87200000,80,43.10000000,4646.65360000
1699032840000,107.57000000,107.65000000,107.35000000,107.61000000,158.94000000,1699032899999,17082.97500000,157,58.29000000,6266.67480000
1699032900000,107.61000000,107.78000000,107.54000000,107.61000000,73.97000000,1699032959999,7962.34620000,73,44.15000000,4753.11630000
1699032960000,107.61000000,107.96000000,107.45000000,107.49000000,493.07000000,1699033019999,53137.46680000,157,336.96000000,36334.23090000
1699033020000,107.61000000,108.10000000,107.56000000,108.00000000,172.31000000,1699033079999,18595.50260000,85,153.07000000,16520.51430000
1699033080000,108.00000000,108.19000000,108.00000000,108.03000000,26.75000000,1699033139999,2890.33140000,34,11.02000000,1190.53570000
1699033140000,108.08000000,108.20000000,107.97000000,108.00000000,62.13000000,1699033199999,6718.28630000,34,41.35000000,4473.36490000
1699033200000,108.00000000,108.12000000,107.85000000,107.97000000,226.31000000,1699033259999,24435.59590000,71,193.99000000,20946.22690000
1699033260000,107.99000000,108.06000000,107.90000000,107.92000000,46.27000000,1699033319999,4994.87630000,37,11.09000000,1197.09500000
1699033320000,107.93000000,108.07000000,107.79000000,107.84000000,200.36000000,1699033379999,21624.46110000,55,32.32000000,3490.77960000
1699033380000,107.90000000,108.04000000,107.86000000,107.87000000,104.11000000,1699033439999,11236.11400000,24,14.78000000,1594.82410000
1699033440000,107.86000000,108.10000000,107.78000000,108.10000000,166.09000000,1699033499999,17909.99580000,41,42.97000000,4639.28210000
1699033500000,108.05000000,108.21000000,107.78000000,107.78000000,119.11000000,1699033559999,12860.86630000,85,41.45000000,4477.70690000
1699033560000,107.75000000,108.30000000,107.68000000,108.20000000,98.99000000,1699033619999,10690.02870000,103,87.01000000,9395.54600000
1699033620000,108.14000000,108.19000000,107.88000000,108.13000000,65.02000000,1699033679999,7024.45490000,106,33.60000000,3629.67410000
1699033680000,108.13000000,108.48000000,108.09000000,108.47000000,161.88000000,1699033739999,17536.01840000,146,128.88000000,13963.69650000
1699033740000,108.48000000,108.91000000,108.45000000,108.64000000,234.94000000,1699033799999,25534.41560000,178,154.99000000,16847.03310000
1699033800000,108.63000000,108.90000000,108.62000000,108.88000000,81.79000000,1699033859999,8899.58320000,54,61.74000000,6718.10750000
1699033860000,108.91000000,109.13000000,108.77000000,108.84000000,193.34000000,1699033919999,21070.48060000,133,143.81000000,15676.44290000
1699033920000,108.87000000,109.30000000,108.75000000,109.07000000,291.93000000,1699033979999,31821.85390000,200,168.28000000,18351.87290000
1699033980000,109.04000000,109.41000000,109.04000000,109.04000000,169.79000000,1699034039999,18552.98040000,155,127.51000000,13934.87450000
1699034040000,109.04000000,109.41000000,109.04000000,109.15000000,204.05000000,1699034099999,22304.21820000,145,148.19000000,16201.06680000
1699034100000,109.17000000,109.35000000,109.17000000,109.34000000,63.55000000,1699034159999,6945.46140000,72,41.99000000,4589.33170000
1699034160000,109.31000000,109.92000000,109.31000000,109.56000000,279.50000000,1699034219999,30636.90820000,210,158.04000000,17323.45490000
1699034220000,109.61000000,109.66000000,109.29000000,109.35000000,198.58000000,1699034279999,21734.47350000,72,28.33000000,3101.43630000
1699034280000,109.36000000,109.61000000,109.35000000,109.58000000,108.76000000,1699034339999,11910.91180000,42,18.08000000,1980.19660000
1699034340000,109.58000000,109.74000000,109.53000000,109.58000000,331.19000000,1699034399999,36309.96210000,108,51.99000000,5699.61170000
1699034400000,109.61000000,109.71000000,109.47000000,109.47000000,127.33000000,1699034459999,13949.62990000,78,68.82000000,7540.15600000
1699034460000,109.44000000,109.44000000,109.08000000,109.19000000,119.96000000,1699034519999,13110.09790000,64,23.78000000,2597.50240000
1699034520000,109.15000000,109.31000000,108.85000000,108.98000000,230.94000000,1699034579999,25167.13750000,122,98.95000000,10781.27730000
1699034580000,109.17000000,109.26000000,108.91000000,108.91000000,23.29000000,1699034639999,2540.53020000,42,10.19000000,1111.05140000
1699034640000,108.96000000,109.30000000,108.90000000,109.30000000,117.93000000,1699034699999,12868.48310000,66,98.16000000,10714.25860000
1699034700000,109.17000000,109.54000000,109.16000000,109.35000000,90.17000000,1699034759999,9861.78440000,60,64.69000000,7075.10410000
1699034760000,109.32000000,109.53000000,109.19000000,109.34000000,316.27000000,1699034819999,34570.53860000,64,285.66000000,31225.55640000
1699034820000,109.22000000,109.28000000,109.19000000,109.19000000,16.33000000,1699034879999,1784.01950000,17,1.82000000,198.86750000
1699034880000,109.26000000,109.45000000,109.26000000,109.32000000,48.46000000,1699034939999,5302.65350000,25,47.53000000,5200.96410000
1699034940000,109.31000000,109.72000000,109.24000000,109.61000000,122.94000000,1699034999999,13473.94440000,54,108.72000000,11916.13310000
1699035000000,109.62000000,110.93000000,109.60000000,110.75000000,1875.59000000,1699035059999,206921.49540000,658,1339.33000000,147884.66740000
1699035060000,110.75000000,110.85000000,110.26000000,110.30000000,198.42000000,1699035119999,21917.81160000,169,68.50000000,7565.92130000
1699035120000,110.36000000,110.50000000,110.26000000,110.32000000,203.34000000,1699035179999,22447.78630000,79,84.29000000,9306.88300000
1699035180000,110.26000000,110.26000000,110.05000000,110.07000000,144.45000000,1699035239999,15908.66120000,70,64.60000000,7116.77920000
1699035240000,110.08000000,110.17000000,110.07000000,110.07000000,125.96000000,1699035299999,13875.59630000,76,110.34000000,12155.83510000
1699035300000,110.11000000,110.16000000,110.02000000,110.06000000,47.25000000,1699035359999,5202.51830000,35,36.12000000,3977.20600000
1699035360000,110.04000000,110.48000000,109.81000000,110.37000000,571.23000000,1699035419999,62862.51710000,234,198.99000000,21910.12730000
1699035420000,110.34000000,110.39000000,110.22000000,110.36000000,170.57000000,1699035479999,18821.86730000,64,161.13000000,17780.38910000
1699035480000,110.35000000,110.35000000,110.15000000,110.19000000,151.96000000,1699035539999,16750.50720000,45,3.91000000,431.06670000
1699035540000,110.17000000,110.40000000,110.08000000,110.26000000,275.96000000,1699035599999,30417.78680000,90,126.53000000,13951.71850000
1699035600000,110.27000000,110.67000000,110.05000000,110.63000000,358.46000000,1699035659999,39553.68430000,108,166.26000000,18360.83820000
1699035660000,110.60000000,110.61000000,110.40000000,110.48000000,236.97000000,1699035719999,26182.77130000,90,163.49000000,18064.58530000
1699035720000,110.50000000,112.36000000,110.49000000,112.18000000,3257.13000000,1699035779999,363304.70210000,1135,1975.24000000,220247.64410000
1699035780000,112.15000000,112.21000000,111.54000000,111.76000000,3234.65000000,1699035839999,362193.30190000,787,306.12000000,34234.80650000
1699035840000,111.76000000,111.99000000,111.56000000,111.56000000,184.46000000,1699035899999,20619.94000000,347,52.97000000,5923.89900000
1699035900000,111.57000000,111.85000000,111.50000000,111.77000000,308.78000000,1699035959999,34470.11420000,362,140.01000000,15638.44840000
1699035960000,111.81000000,111.95000000,111.52000000,111.60000000,149.92000000,1699036019999,16750.72910000,254,71.46000000,7984.98050000
1699036020000,111.61000000,112.60000000,111.59000000,112.40000000,319.27000000,1699036079999,35813.41140000,318,221.60000000,24871.77240000
1699036080000,112.40000000,112.75000000,112.05000000,112.20000000,723.90000000,1699036139999,81324.98030000,313,351.00000000,39473.83160000
1699036140000,112.19000000,112.37000000,112.13000000,112.22000000,111.46000000,1699036199999,12512.19160000,89,77.12000000,8657.32990000
1699036200000,112.22000000,112.52000000,111.90000000,111.98000000,295.10000000,1699036259999,33113.03780000,204,85.82000000,9633.36550000
1699036260000,111.97000000,112.00000000,111.78000000,111.92000000,194.56000000,1699036319999,21766.82200000,99,104.67000000,11710.97680000
1699036320000,111.92000000,112.17000000,111.92000000,111.99000000,130.49000000,1699036379999,14619.66300000,78,83.45000000,9350.24430000
1699036380000,111.97000000,112.01000000,111.72000000,111.74000000,113.59000000,1699036439999,12702.35250000,80,38.76000000,4334.70300000
1699036440000,111.72000000,111.85000000,111.40000000,111.73000000,257.65000000,1699036499999,28761.52080000,182,149.55000000,16701.00530000
1699036500000,111.75000000,111.84000000,111.24000000,111.53000000,675.31000000,1699036559999,75260.26770000,268,291.29000000,32487.58920000
1699036560000,111.58000000,112.11000000,111.51000000,112.01000000,237.62000000,1699036619999,26571.16050000,187,199.15000000,22269.08950000
1699036620000,111.99000000,112.30000000,111.87000000,112.29000000,111.70000000,1699036679999,12523.52610000,172,63.17000000,7083.75180000
1699036680000,112.33000000,112.59000000,112.23000000,112.41000000,102.32000000,1699036739999,11506.08210000,127,41.53000000,4670.75570000
1699036740000,112.42000000,112.42000000,112.00000000,112.06000000,163.00000000,1699036799999,18265.38660000,64,71.96000000,8061.78160000
1699036800000,112.07000000,112.20000000,111.78000000,111.78000000,170.58000000,1699036859999,19091.61020000,76,81.37000000,9106.53820000
1699036860000,111.81000000,111.94000000,111.66000000,111.89000000,21.67000000,1699036919999,2423.25800000,29,10.56000000,1180.92230000
1699036920000,111.92000000,112.14000000,111.86000000,112.14000000,162.39000000,1699036979999,18185.53700000,57,158.65000000,17766.90320000
1699036980000,112.11000000,112.19000000,111.97000000,112.02000000,195.80000000,1699037039999,21951.55170000,63,75.30000000,8441.32160000
1699037040000,111.88000000,112.00000000,111.75000000,111.97000000,72.19000000,1699037099999,8077.37360000,47,29.32000000,3280.48870000
1699037100000,112.00000000,112.13000000,111.89000000,111.90000000,149.38000000,1699037159999,16717.94600000,30,13.37000000,1497.09470000
1699037160000,111.90000000,112.88000000,111.90000000,112.83000000,1482.89000000,1699037219999,166847.46290000,386,837.53000000,94113.05880000
1699037220000,112.84000000,113.47000000,112.49000000,112.95000000,2594.37000000,1699037279999,293649.58290000,1078,981.18000000,110929.84980000
1699037280000,112.95000000,113.93000000,112.90000000,113.80000000,1705.14000000,1699037339999,193606.55350000,1143,709.25000000,80513.38000000
1699037340000,113.80000000,114.05000000,113.68000000,114.02000000,1010.02000000,1699037399999,115106.94300000,603,281.46000000,32068.97110000
1699037400000,114.00000000,114.11000000,113.71000000,113.95000000,503.83000000,1699037459999,57394.85760000,552,157.60000000,17954.28960000
1699037460000,113.94000000,114.25000000,113.82000000,114.15000000,409.14000000,1699037519999,46648.72670000,336,195.56000000,22303.49500000
1699037520000,114.15000000,115.62000000,113.79000000,115.15000000,3056.24000000,1699037579999,351449.24790000,2058,1242.84000000,142770.87920000
1699037580000,115.19000000,115.42000000,114.69000000,115.02000000,808.64000000,1699037639999,93049.02780000,1064,377.32000000,43421.60390000
1699037640000,115.06000000,115.46000000,114.89000000,115.45000000,651.64000000,1699037699999,75029.92680000,854,280.85000000,32371.33780000
1699037700000,115.46000000,115.60000000,115.21000000,115.43000000,608.81000000,1699037759999,70253.96160000,663,319.71000000,36902.27060000
